"","x_location","y_location"
"ATP6V0D2","-444.429427361474","379.716737612448"
"ATP6V0E2","-701.05042955874","-123.37525762681"
"ATP6V1A","343.724198126807","920.587190493307"
"ATP6V1C1","-1091.74067614077","729.915071352682"
"ATP6V1E1","224.102585577979","803.906892641745"
"ATP6V1F","-649.524367547021","495.871248110495"
"ATP6V1G1","440.935684943213","568.775148256979"
"ATP6V1H","411.927567267432","768.925447329245"
"ATP7A","-133.136046624169","-0.541540280618392"
"ATP7B","-118.305495476709","-834.206388608255"
"ATP8A1","-205.849471306787","-1069.30947698716"
"ATP8B1","1329.49601819517","-242.212644711771"
"ATP8B2","1025.04502942564","673.607087954245"
"ATP8B3","626.698166632666","-561.013395444193"
"ATP8B4","-540.367873406396","-83.154859677591"
"ATP9B","-905.646559929834","1390.56772027846"
"ATPAF1","-634.876967644677","-469.289945737161"
"ATPAF2","-589.359572625146","-480.575163022318"
"ATPIF1","-628.119521355615","-244.954008237161"
"ATRIP","-978.275344109521","-1247.5393353856"
"ATRN","-597.113234734521","-24.8031140721223"
"ATXN1","1049.1233375311","-737.102262631693"
"ATXN10","-1054.3385765314","-462.998869077005"
"ATXN2","8.98293378354538","-775.645719662943"
"ATXN3","679.326767706885","105.700178011618"
"ATXN7","757.693772101416","632.906587465964"
"ATXN7L2","-659.323195672021","-354.809446469583"
"ATXN7L3","308.473862433448","-15.4087125218293"
"AUH","669.722824835791","-1568.5100385106"
"AURKB","-1217.78364489077","711.540803774557"
"AUTS2","326.067917609229","-839.30770696763"
"AVEN","-1078.34687731265","102.412126406393"
"AVIL","195.872681403174","730.531770571432"
"AVL9","724.392502570166","167.939256533346"
"AVPI1","1257.35429456235","-209.429807797708"
"AXIN1","843.06724622251","-153.96851934556"
"AZIN1","359.755905890479","535.308381899557"
"AZU1","-846.17494127749","-419.312040463724"
"B2M","-277.496779656396","801.557344301901"
"B3GALNT1","-844.178603386865","-653.840971127786"
"B3GALNT2","-922.577346062646","-160.923795834818"
"B3GALT4","-288.359633660302","569.716951235495"
"B3GALTL","-393.524977898584","-941.026334897318"
"B3GAT3","328.209458136573","155.025438173971"
"B3GNT2","240.821472907081","660.873750551901"
"B3GNT6","-152.698561882959","-825.539518491068"
"B3GNT7","-440.915053582177","-381.267301694193"
"B3GNT8","-208.779189324365","473.691194399557"
"B3GNTL1","-312.537856316552","-1357.7239056981"
"B4GALT1","589.914231085791","689.597322329245"
"B4GALT3","554.367172980323","643.926545962057"
"B4GALT5","268.439072394385","680.006013735495"
"B4GALT6","-297.01087877749","1059.62503229018"
"B4GALT7","-905.633071160302","-134.058805600443"
"B9D2","581.804489874854","-1846.51809515122"
"BACE1","-310.504897332177","-238.651151791849"
"BACH1","578.195236945166","776.663301333151"
"BAD","-2837.54646227358","-189.233091489114"
"BAG1","-1292.37641832827","-175.055952206888"
"BAG3","1127.29533460142","1083.72989068862"
"BAG4","778.029831671729","1056.49929986831"
"BAIAP2","-526.488845086084","-771.645902768411"
"BAIAP2L1","-208.100859856591","1024.90103326674"
"BAIAP3","-1139.68025133608","-569.015592709818"
"BAK1","867.047043585791","414.676301821432"
"BANF1","-907.181533074365","-573.118436948099"
"BANK1","-1029.65571520327","814.566743715964"
"BANP","587.005905890479","898.765962465964"
"BAP1","-233.00111315249","-777.896879330911"
"BARD1","858.948654913916","268.408799990378"
"BASP1","382.177841925635","998.42325006362"
"BATF","-1142.0133812189","587.694551333151"
"BATF2","499.215988898291","677.00332818862"
"BATF3","898.843064093604","-899.912504330911"
"BAX","-582.791030144677","-178.461149350443"
"BAZ1A","823.248581671729","264.754197939596"
"BAZ1B","1451.0618140936","-338.509153500833"
"BAZ2A","896.205734992041","183.807512148581"
"BAZ2B","-839.500685906396","426.794648989401"
"BBC3","605.549546027198","1112.16879449721"
"BBS1","58.8925769567632","-245.286863461771"
"BBS12","1037.77140882017","1012.55410943862"
"BBS2","1190.40800549985","534.206788881979"
"BBS5","-870.838576531396","-170.998808041849"
"BBS7","-835.402785515771","1420.48617730971"
"BBS9","-946.820815300927","334.051118715964"
"BBX","439.451706671729","551.250429018698"
"BCAP31","-257.393294548974","826.352266176901"
"BCAR3","387.410630011573","-769.75204290513"
"BCAS2","380.432541632666","817.785310610495"
"BCAS3","158.752274298682","-942.704557553568"
"BCAS4","-216.492995476709","-1226.28811468247"
"BCAT1","376.119553351416","925.598665102682"
"BCAT2","-466.794203972802","-773.311491147318"
"BCCIP","-725.725783562646","-123.013151303568"
"BCDIN3D","1007.1091163397","-94.9626294529817"
"BCKDHA","645.879868292823","21.7861841761687"
"BCKDHB","-691.277236199365","-347.568266049661"
"BCL10","777.604050421729","566.703889712057"
"BCL11A","-915.880934929834","-289.556608334818"
"BCL11B","-1101.37947008608","-1074.1897260106"
"BCL2","69.9494540929936","986.622285708151"
"BCL2A1","316.691635870948","763.307893618307"
"BCL2L1","-516.64613268374","-988.952909604349"
"BCL2L11","411.646408820166","382.566774233542"
"BCL2L13","752.82066419126","728.088899477682"
"BCL2L14","105.113434577002","1118.44650445815"
"BCL2L2","-747.490126824365","608.985872133932"
"BCL3","-656.504714226709","1063.41775689956"
"BCL6","1049.15916516782","-89.8902722752473"
"BCL7A","728.240525031104","-1494.60513128404"
"BCL7B","-584.921340203271","891.822725161276"
"BCL7C","-53.8069221734859","-346.128477231302"
"BCL9","-242.883254265771","-735.148466244974"
"BCL9L","-436.746688103662","1012.53494439956"
"BCOR","1019.47844007017","-318.915372983255"
"BCR","710.466721320166","-244.934721127786"
"BCS1L","-601.049025750146","-371.188169614114"
"BDH2","-563.541518425927","-60.4072629368684"
"BDP1","-166.514723992334","-1356.56094183091"
"BEGAIN","515.338150763526","220.286348208151"
"BEND3","700.000290656104","169.285852297507"
"BEST1","-229.345565056787","973.895051821432"
"BET1","945.316208624854","232.050187929831"
"BET1L","418.01548841001","575.003389223776"
"BEX2","231.956421637549","951.205232485495"
"BHLHB9","-360.241561150537","-181.948621884622"
"BICD1","-367.478438591943","1281.5876177394"
"BIN2","-737.501845574365","287.674623354636"
"BIN3","238.928803229346","926.615022524557"
"BIRC2","588.669174933448","738.33194146987"
"BIRC3","-675.856032586084","274.269914492331"
"BIRC5","-1400.84309313296","532.859712465964"
"BIRC6","-565.423110222802","-324.604459897318"
"BIVM","-523.896437859521","-774.734403744974"
"BLK","297.905075812354","-386.62850774888"
"BLM","-58.6711952447749","-442.856504575052"
"BLMH","-964.262099480615","-342.325864926614"
"BLNK","-341.879805779443","-746.598112241068"
"BLOC1S1","-488.689528679834","1044.14853082534"
"BLVRA","-311.959578728662","-825.853849545755"
"BLVRB","-310.833510613427","-311.216337338724"
"BLZF1","-396.28529283999","176.988664492331"
"BMF","-1026.98286364077","339.215608462057"
"BMI1","866.657395148291","163.762292727194"
"BMP2K","-13.4825317621089","-979.835355893411"
"BMP6","1114.73246839048","-532.36141790513"
"BMP8A","-591.464064812646","-851.927091733255"
"BMP8B","30.3972394704961","-871.526518002786"
"BMPR1A","-222.283736443505","-1356.27456487779"
"BMS1","200.205399298682","-1695.36575140122"
"BNC2","-965.071547722802","1072.59909234878"
"BNIP1","113.289185309424","395.66250787612"
"BNIP3","895.091233038916","367.780855044089"
"BNIP3L","658.508835577979","590.571748598776"
"BNIPL","-532.409987664209","-150.780210629739"
"BOK","-569.42249987124","1421.2624224269"
"BOLA1","369.625504279151","-318.965238705911"
"BOLA2","-156.999984002099","-897.094511166849"
"BOLA3","-548.842726922021","1231.88607965346"
"BOP1","-773.113967156396","-534.046842709818"
"BPGM","556.123215460791","148.510125979147"
"BPHL","-643.085829949365","3.48945794936208"
"BPI","704.974655890479","513.066987856589"
"BPNT1","-487.998366570459","-40.4410687840364"
"BPTF","202.718476080909","-1596.85525335435"
"BRAF","998.277512335791","605.365083559714"
"BRCA1","-685.484206414209","1493.65756402846"
"BRCA2","-82.4897072076656","756.569185122214"
"BRD1","181.729904913916","-1301.80996526841"
"BRD3","1184.04887464048","-1139.02578558091"
"BRD4","1164.35270764829","-667.442899838724"
"BRD7","673.493271613135","1049.58975396987"
"BRE","-771.890944695459","-885.984220639505"
"BRF2","684.951157355323","-138.150846616068"
"BRI3","530.602158331885","908.09024225112"
"BRI3BP","-896.568312859521","-680.824613705911"
"BRIP1","1036.42894055845","833.30459771987"
"BRIX1","480.228440070166","-821.309354916849"
"BRMS1L","-44.2873604059077","-321.587797299661"
"BRPF3","-539.284194207177","40.516054018698"
"BRSK1","565.589096808448","887.245454653464"
"BRWD1","1158.23637464048","-508.086576596536"
"BRWD3","741.89537122251","-307.11044134263"
"BSCL2","-1094.08222887515","-206.702451840677"
"BSDC1","667.090012335791","161.642793520651"
"BSG","1147.01823499204","438.675935610495"
"BST1","-11.1816627740718","781.311128481589"
"BST2","-781.886061882959","-247.314329282083"
"BTAF1","489.348038458838","-637.958341733255"
"BTBD10","-721.78382799624","-756.663236752786"
"BTBD8","-427.308577752099","1248.80307184096"
"BTBD9","298.627060675635","1246.72592340346"
"BTF3","971.781845831885","-1204.80471624497"
"BTG1","399.806412482276","797.588716372214"
"BTG2","143.658661627784","983.463411196432"
"BTG3","340.862320685401","804.488496645651"
"BTK","-57.0890877008296","-608.024931088724"
"BTN2A2","773.560837531104","457.575563296042"
"BTN3A1","700.181565070166","383.050844057761"
"BTN3A2","676.768112921729","296.65355096694"
"BTN3A3","804.496384406104","211.869874819479"
"BUB1","-1212.19551012515","438.27530084487"
"BUB1B","-1305.71797106265","649.525056704245"
"BUB3","-273.297255730615","-619.102506772318"
"BUD13","1504.15019299985","420.301484926901"
"BUD31","45.9658229589604","911.754854067526"
"BYSL","-772.889907097802","-466.441923276224"
"BZRAP1","-472.918471550927","1379.1960161769"
"BZW2","-394.830764031396","-728.822050229349"
"C10orf10","495.210617804541","482.547731264792"
"C10orf11","-1172.02973864077","-110.728849545755"
"C10orf128","-895.570632195459","-86.8430463230989"
"C10orf2","-344.428603386865","-884.470914975443"
"C10orf25","-1526.33357164858","-190.991209164896"
"C10orf32","-726.250685906396","71.9036444270232"
"C10orf55","-104.918318963037","-1004.22634710435"
"C10orf76","-1072.97065660952","-213.414823666849"
"C11orf1","217.231888556495","-118.786634579935"
"C11orf24","-268.457045769677","-738.323698178568"
"C11orf30","803.641770148291","25.2506884181121"
"C11orf31","-763.902602410302","-128.18612493638"
"C11orf45","-244.796950554834","1037.05404840346"
"C11orf49","-1295.02729723452","-691.769376889505"
"C11orf54","1257.38530042173","-237.580564633646"
"C11orf57","1065.82762219907","-212.324094907083"
"C11orf58","152.693001532569","203.44050775405"
"C11orf63","81.4175002813481","-69.1589795506379"
"C11orf65","826.995774054541","1167.43881402846"
"C11orf72","407.38218762876","-1826.84170354966"
"C11orf74","-91.2011711358882","-688.450529233255"
"C11orf84","-146.87821886538","-835.26180853013"
"C12orf10","986.563401007666","-682.935270444193"
"C12orf29","-1209.02131578921","-1395.57314886216"
"C12orf4","-213.910659050927","672.202180727682"
"C12orf45","-258.962020134912","-356.764982358255"
"C12orf49","-1111.46565172671","209.276506289206"
"C12orf57","358.456681036963","888.318330630026"
"C12orf60","99.7689826727055","-1200.34963811997"
"C12orf65","-392.603682732568","-363.185575619974"
"C12orf76","1196.24113538267","-153.360746518411"
"C14orf1","-442.59159777163","-173.598371640482"
"C14orf119","-687.273940300927","-774.682157651224"
"C14orf142","-414.50419542788","1554.25375543471"
"C14orf159","-394.702681756005","-1016.31045354966"
"C14orf80","-440.135176873193","-801.19637884263"
"C14orf93","-79.3952476739742","48.9011133753875"
"C15orf27","-518.540419793115","-418.730741635599"
"C15orf39","352.52183606626","441.372896059714"
"C15orf48","230.353974127784","859.613557680807"
"C15orf52","-711.016432976709","187.384988650046"
"C15orf57","-693.954421257959","-209.06014837388"
"C16orf13","657.963974738135","-425.27694524888"
"C16orf59","-740.340102410302","-173.50025762681"
"C16orf62","-661.345107293115","-223.337217465677"
"C16orf72","718.286423468604","86.5075224482634"
"C16orf74","471.361771368995","-1574.32436956529"
"C16orf86","537.666489386573","-434.756712094583"
"C16orf87","653.307663702979","-688.75497259263"
"C16orf93","-481.009963250146","-753.226102963724"
"C17orf49","-329.658675408349","322.729097231589"
"C17orf58","769.163559699073","-1307.69448675279"
"C17orf59","104.773079657569","-1351.77444280747"
"C17orf62","509.952652716651","325.342653139792"
"C17orf67","-381.089461541162","554.984224184714"
"C17orf75","912.285446906104","474.789583071432"
"C17orf85","-729.84876940249","1032.70175348159"
"C17orf97","-85.7500602960445","-967.302885190286"
"C18orf21","718.94566419126","623.080720766745"
"C18orf25","788.918137335791","311.850831850729"
"C18orf32","674.638779425635","322.043062075339"
"C18orf54","483.064286017432","944.750581606589"
"C18orf8","575.24888684751","636.382051333151"
"C19orf18","928.094528937354","-849.41268743638"
"C19orf24","458.929032111182","-546.745451108255"
"C19orf33","-571.193129754052","-1394.65115179185"
"C19orf40","276.626724982276","744.225923403464"
"C19orf43","-560.281142449365","963.985383852682"
"C19orf47","-830.50990221499","-692.61483587388"
"C19orf48","255.450699591651","-499.98885931138"
"C19orf70","-1380.43733141421","-611.796781674661"
"C1D","173.696564459815","653.840669497214"
"C1GALT1","221.210282111182","131.373170717917"
"C1GALT1C1","-1225.87507555483","494.283479555807"
"C1orf106","-962.511916375146","24.7383135401824"
"C1orf115","-1183.04243395327","-581.73788274888"
"C1orf122","411.014542365088","971.542817934714"
"C1orf123","-1097.74763414858","282.123475893698"
"C1orf127","-685.03285143374","-191.30917181138"
"C1orf162","-966.235060906396","-518.912809506693"
"C1orf198","399.030808234229","-63.7348309910676"
"C1orf216","-848.440993523584","-37.3258191502473"
"C1orf35","410.813492560401","-957.846159116068"
"C1orf43","809.610398077979","946.578950747214"
"C1orf50","1236.70292737485","159.246316775046"
"C1orf52","1257.66191174985","733.018403872214"
"C1orf53","-981.440871453271","-648.329801694193"
"C1orf54","709.742478156104","-409.302213803568"
"C1orf86","-603.43226549624","-744.975004330911"
"C1QA","-452.490248894677","773.966890200339"
"C1QB","286.981339240088","370.458986147604"
"C1QC","-1092.48432848452","-272.115141049661"
"C1QL3","1462.58952405454","-660.746976987161"
"C1R","-516.497878289209","589.921724184714"
"C1RL","-47.4947273492671","368.202974184714"
"C1S","-330.699446892724","675.696504458151"
"C2","815.211411261573","469.529268130026"
"C20orf197","-84.5643379449702","622.449983462057"
"C20orf24","121.184418463721","849.66153131362"
"C20orf27","-412.106429314599","-674.822538510599"
"C20orf96","8.51378705502975","13.1284273707488"
"C21orf2","-549.008315300927","-241.675413266458"
"C21orf33","-173.794844841943","-1060.7698041356"
"C21orf91","284.718064093604","386.216493471823"
"C22orf23","72.6562068700932","496.444368227682"
"C22orf29","-108.64564440249","-1031.29470647935"
"C22orf34","-679.956313347802","1140.67233453628"
"C2CD2","624.163742804541","-877.533537045755"
"C2CD3","145.607025885596","1103.93393121596"
"C2orf42","1083.16618421079","155.894014223776"
"C2orf44","-57.5040504693843","-944.120634213724"
"C2orf49","1331.97258069517","-404.016569272318"
"C2orf71","-345.805281853662","-2031.98220647935"
"C2orf76","-902.493483757959","5.3345812403777"
"C3","536.704331183448","1016.96585260268"
"C3AR1","661.331162238135","1126.82162652846"
"C3orf14","236.416138434424","1029.96902643081"
"C3orf17","-1104.94770739077","-744.763212338724"
"C3orf18","72.3933608770512","-702.041288510599"
"C3orf38","1014.56663587095","315.083635195456"
"C3orf62","-385.086104607568","1115.72409234878"
"C3orf70","-2610.52155992983","257.790330752096"
"C4B","552.657822394385","479.812684878073"
"C4orf27","-165.163130974755","17.3017595851043"
"C4orf32","942.400864386573","890.199067934714"
"C4orf33","-781.634108757959","-223.513212338724"
"C5AR1","94.4133270025395","724.444185122214"
"C5orf15","71.9886749029301","404.950166567526"
"C5orf22","533.360123419776","199.066011294089"
